created_at,text
2021-11-30 14:37:19,RT @SolomonYue: This is a smoking gun showing today's #Xitler is yesterday's #Hitler by committing Uyghur genocide.
2021-11-30 14:36:56,This is a smoking gun showing today's #Xitler is yesterday's #Hitler by committing Uyghur genocide. https://t.co/e4j0dg9KKA
2021-11-30 14:31:44,@EmbassyofRussia @mfa_russia @RussianEmbFinla @mil_hist_rf @mod_russia @miladvisor @WW2HistoryProj @WW2Facts… https://t.co/kLvC74SbiK
2021-11-30 14:27:07,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 14:22:59,"RT @WW2Today: 28th November 1941

Adolf Hitler receives the Grand Mufti of Jerusalem Mohammed Amin al-Husseini.

#otd #history #ww2 #hitler…"
2021-11-30 14:14:55,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 14:13:54,#Hitler was behaving exactly like this govt here when ultimately he fell to his terrible doom - beware beware take… https://t.co/nxFEzhfDOT
2021-11-30 14:13:02,"Situation of 2day’s #NewIndia is well described in #HITLER👺’s New-Germany in a movie #RiseOfEvil.

Each Indian must… https://t.co/YIuLVnJTqG"
2021-11-30 13:56:49,"So, I got put in #Facebook Jail for writing a caption on someone else’s post that #KyleRittennhouse and some other… https://t.co/DceRyV0u5m"
2021-11-30 13:56:26,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:52:14,"RT @DiNield: @DocSpeek @blueisaac1 As he is more #German than Mr #Hitler ,doesn`t that make him Mr #Hitler `s last #secret weapon-a #Trojan…"
2021-11-30 13:49:45,"@DocSpeek @blueisaac1 As he is more #German than Mr #Hitler ,doesn`t that make him Mr #Hitler `s last #secret weapo… https://t.co/QG9qxzys2b"
2021-11-30 13:46:05,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:44:26,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:43:05,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:40:59,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:36:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:30:40,"AGAIN AGAIN BY HOOK OR BY CROOK, BILLS  PASSED WITHOUT DEBATE VIOLATING #Constitution  RULES, AS USUAL PRACTICE LIK… https://t.co/tBkbr4Nm7H"
2021-11-30 13:30:13,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:20:28,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:19:27,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 13:15:18,"HOW LONG #CITIZEN ARE TO BE BEFOOLING WHEN #PARLIAMENTMONSOONSESSION,14 NOS BILLS PASSED KICKING OUT OPPOSITION INT… https://t.co/hvZJQOzn4D"
2021-11-30 13:06:57,RT @Hist0ry101: Oh but what a surprise… now the TRIO of the perpetrators of the #ArmenianGenocide is complete at @walmart! They even have a…
2021-11-30 13:06:47,RT @Hist0ry101: And because ENVER PASHA was not bad enough let’s add posters of TALAAT PASHA selling at @walmart. Now all that is missing i…
2021-11-30 13:06:34,Looking forward to watching “Faking Hitler” - a mini-series based on the #Hitler diaries hoax of 1983. The story wa… https://t.co/AvZCmpPi4q
2021-11-30 12:52:24,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:50:36,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:49:35,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:40:51,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:39:59,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:28:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:28:52,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:27:16,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:26:40,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:23:00,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:20:06,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:18:13,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:05:05,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 12:01:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:59:35,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:58:26,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:56:23,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:55:32,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:49:01,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:48:36,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:43:59,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:43:18,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:33:10,RT @k_helca: @JohnnyVedmore @_whitneywebb @NOS @SaskiaBelleman @Het_OM @Politie @YouTube @Google @CIA @Kevin_Shipp @iamdylanavery @JasonBer…
2021-11-30 11:32:49,@JohnnyVedmore @_whitneywebb @NOS @SaskiaBelleman @Het_OM @Politie @YouTube @Google @CIA @Kevin_Shipp… https://t.co/xLA3jrJU1P
2021-11-30 11:30:40,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:22:43,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:15:34,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:13:47,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:11:28,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:11:22,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:11:05,RT @BandanaMrs: YOU WILL BE RULLING LIKE #HITLER #MUSSOLINI AND #DYRES PASSING ALL BILLS KICKING OUT OPPOSITION INTO DUSTBIN WITHOUT DISCUS…
2021-11-30 11:10:56,RT @BandanaMrs: WHO PASSED 14 BILLS IN #PARLIAMENTMONSOONSESSION WITHOUT ANY DISCUSSION WITH STATES &amp; AFFECTED PERSONS KICKING OUT OPPOSITI…
2021-11-30 11:04:59,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 11:00:00,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:59:37,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:57:56,MI5 v MI6: Tug-of-War Over a Triple Defector https://t.co/KArAovr4U2 #MI6 #MI5 #Hitler #Churchill #WW2 #SECRET… https://t.co/OXDkG07mgl
2021-11-30 10:57:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:55:31,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:55:21,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:52:54,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:41:22,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:40:02,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:36:52,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:34:44,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:34:03,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:33:35,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:33:19,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:30:29,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:30:04,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:25:42,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:23:13,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:22:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:21:06,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:19:14,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:09:53,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:09:37,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:08:26,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:08:01,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:07:13,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:07:01,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:06:46,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:02:52,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:01:42,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:01:34,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 10:00:32,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:58:28,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:57:38,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:57:35,"Notice who wants 'urgent action'.

The G-7.

Is it because they are losing control of their citizens, and therefore… https://t.co/hpRogoY5jm"
2021-11-30 9:57:04,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:54:05,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:53:08,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:50:36,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:50:05,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:48:04,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:47:48,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:47:17,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:47:11,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:45:23,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:44:07,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:42:42,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:42:18,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:40:21,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:39:17,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:37:46,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:37:35,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:37:23,"RT @GlasnostGone: On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known as the…"
2021-11-30 9:35:48,"On this Day in 1939: Having allied itself to #Nazi Germany, Soviet Russia invaded #Finland. In what's become known… https://t.co/mdkuq2kP7d"
2021-11-30 8:45:00,"""The Prussian prince, the #MI6 spy and the plot to kill #Hitler. A recently unearthed file reveals Britain had a ma… https://t.co/7yt1n6mx2Q"
2021-11-30 8:15:59,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-30 7:57:46,"Joel Fitzgibbon is completely out of touch. 
The treatment of #Uyghurs by #Beijing is very similar to the treatment… https://t.co/28p3dKrgHR"
2021-11-30 7:57:00,WHO PASSED 14 BILLS IN #PARLIAMENTMONSOONSESSION WITHOUT ANY DISCUSSION WITH STATES &amp; AFFECTED PERSONS KICKING OUT… https://t.co/sQBYGACC5Z
2021-11-30 7:44:13,YOU WILL BE RULLING LIKE #HITLER #MUSSOLINI AND #DYRES PASSING ALL BILLS KICKING OUT OPPOSITION INTO DUSTBIN WITHOU… https://t.co/knFvxv01tJ
2021-11-30 6:56:57,"RT @M_Alneser: The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35V…"
2021-11-30 6:55:06,RT @Blah30722242: I can't help but think they were #smuggled out in anticipation of #China takeover. The 70s and 80s were full of cold war…
2021-11-30 6:45:27,I can't help but think they were #smuggled out in anticipation of #China takeover. The 70s and 80s were full of col… https://t.co/YorE9RJGyi
2021-11-30 6:07:34,Collusion between public officials #LawEnforcement and doctors is #Hitler ‚s playbook. https://t.co/2iHlH7lLGs
2021-11-30 5:51:53,"ARE U READY ACCEPTING ANY FIGHT? ARE U READY FACING ANY CRITICISM, ALWAYS BEHAVING LIKE RULLING OF #HITLER… https://t.co/znHA29LiHr"
2021-11-30 5:47:51,"#Hitler's Nazi Aryan race 
right-wing extremist political party oppression &amp; violence against Jews were scapegoats… https://t.co/F61P0M7hf4"
2021-11-30 5:15:36,"RT @BandanaMrs: WHETHER MEDIA,WAS ALLOWED IN DOING SO SINCE RULLING OF #HITLER #MUSSOLINI AND #DYRES ARE GOING ON . WHERE IS DEMOCRACY? @Ja…"
2021-11-30 4:54:02,#Hitler #Nations Knowledge is power site airs: Professor #Huntington of #Harvard says #AmericanEthos is #Anglo-Prot… https://t.co/wFhHBlh9Z9
2021-11-30 4:52:44,WHICH ONE IS IN DEMOCRATIC WAY GOING CAN YIU TELL WHEN RULLING OF #HITLER #MUSSOLINI AND #DYRES RULES GOING ON  !!… https://t.co/9cYp96feQN
2021-11-30 4:26:15,"WHETHER MEDIA,WAS ALLOWED IN DOING SO SINCE RULLING OF #HITLER #MUSSOLINI AND #DYRES ARE GOING ON . WHERE IS DEMOCR… https://t.co/TyXj5j47W0"
2021-11-30 4:04:16,"RT @kk131066: There are many differences btw #Hitler &amp; #Trump 

They are all insignificant

#racism is the defining factor of #Fascism

Uni…"
2021-11-30 3:58:23,@anthonycwalker @BonniBK @briantylercohen Are you sure he doesn’t mean #Austria I mean #Hitler cruised in and made… https://t.co/ro61M7sAQP
2021-11-30 3:55:52,RT @BandanaMrs: WHETHER RULLING PARTY GOT POWER OF ATTORNEY TO DO ANYTHING DETRIMENTAL TO CITIZEN?PL BE INFORMED ACTIVITIES OF RULLING PART…
2021-11-30 3:36:41,@BillPascrell So the unfortunate rise of #Dictator #KingTrump began when fear &amp; loathing became the norm. The world… https://t.co/nTOEhO392b
2021-11-30 3:33:10,"I'm starting to think #Hitler rose from the dead.
Ffs...don't show this to any #Holocaust survivors. https://t.co/VLa6Hw2UQ8"
2021-11-30 3:21:32,"Imagine Hitler with a bluecheck and algorithms who lie on his ideological behalf. 

#History #Hitler… https://t.co/qbmOcbQ3Ub"
2021-11-30 2:53:25,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-30 2:52:08,"RT @kk131066: There are many differences btw #Hitler &amp; #Trump 

They are all insignificant

#racism is the defining factor of #Fascism

Uni…"
2021-11-30 2:50:04,"RT @kk131066: There are many differences btw #Hitler &amp; #Trump 

They are all insignificant

#racism is the defining factor of #Fascism

Uni…"
2021-11-30 2:42:24,RT @peacenotwar786: @PalestinOnly @BabuAhm66070510 I have always said that #Israel #Jews are doing same to #Palestinians  as #Hitler did to…
2021-11-30 2:41:54,@PalestinOnly @BabuAhm66070510 I have always said that #Israel #Jews are doing same to #Palestinians  as #Hitler di… https://t.co/W7hEjCu9Xq
2021-11-30 2:40:32,"RT @kk131066: There are many differences btw #Hitler &amp; #Trump 

They are all insignificant

#racism is the defining factor of #Fascism

Uni…"
2021-11-30 2:34:58,@RadioFreeTom @JoyAnnReid #LaraLogan is to #Qanon what #JosephGoebbels was to #Hitler.
2021-11-30 2:34:32,WHETHER RULLING PARTY GOT POWER OF ATTORNEY TO DO ANYTHING DETRIMENTAL TO CITIZEN?PL BE INFORMED ACTIVITIES OF RULL… https://t.co/kkQO2qtDyT
2021-11-30 2:12:45,"Is it me or does #DrFauci have #Stalin, #Hitler and #JimJones all rolled into one residing in his tiny little mind!?"
2021-11-30 2:01:10,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-30 1:58:11,Which present world leader can be regarded as the #OmicronVariant of the #Hitler virus?
2021-11-30 1:50:28,"RT @M_Alneser: The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35V…"
2021-11-30 1:00:07,"So.. What the left is saying is that it is 100% ok to make antsemetic remarks that the likes of #Farakahn, &amp;… https://t.co/CW89EgpIPr"
2021-11-30 0:46:50,What a cop-out! #Holocaust Museum removes photo of Mufti of #Jerusalem with #Hitler: https://t.co/y5CdwCyAmU https://t.co/mzkSM0DZJm
2021-11-30 0:38:31,"RT @ShriRamJayam: In #JewsHolocaust :
#Arab #HajAminAlHusseini #Muslim #MurtiOfJerusalem Very  important Role Play with #Hitler."
2021-11-30 0:35:44,@JewishWonk @DGisSERIOUS .@DSA_Palestine have problem exclusively with Jews - as did the National Socialists. Not w… https://t.co/jtzQvSOCyg
2021-11-30 0:31:49,"In #JewsHolocaust :
#Arab #HajAminAlHusseini #Muslim #MurtiOfJerusalem Very  important Role Play with #Hitler. https://t.co/64xttG2RUs"
2021-11-30 0:15:24,You mean to say all 543 seats of #Lok Sabha are likely to be won by @BJP4India alone as soon as the new #parliament… https://t.co/JAKjyFljCw
2021-11-30 0:09:47,when you want to abuse a ww2-docu to compare #trump to #hitler... https://t.co/HwfRdYt7yh
2021-11-29 23:48:37,"🧑‍💻 The Master said to the assembly: 📜

""If people become accustomed to lying, they will unconsciously commit every… https://t.co/uHpFrdGfGR"
2021-11-29 23:14:04,"RT @NormanDomeier: My new book on the American journalists in Nazi Germany has just been published.
#AssociatedPress #AP #NationalSocialism…"
2021-11-29 23:09:32,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 22:18:19,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 22:16:21,"RT @coleycane2030: Dear #Twitter, WTH?!! Trump is worse than #Hitler because he has shown the world that he genuinely does not care about H…"
2021-11-29 22:11:16,"RT @M_Alneser: The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35V…"
2021-11-29 22:08:27,"My new book on the American journalists in Nazi Germany has just been published.
#AssociatedPress #AP… https://t.co/hi03gro26P"
2021-11-29 21:52:44,"RT @M_Alneser: The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35V…"
2021-11-29 21:50:27,"Dear #Twitter, WTH?!! Trump is worse than #Hitler because he has shown the world that he genuinely does not care ab… https://t.co/2maYvNBN3G"
2021-11-29 21:42:24,"RT @M_Alneser: The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35V…"
2021-11-29 21:40:12,"The #Nazi eagle in #Damascus under the control of #Assad.

#SyriaNotSafe #SyriaHighlights #Syria #Hitler https://t.co/C1P35VuSyn"
2021-11-29 21:34:19,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 21:19:46,"RT @Himat75: Here is #RSS leader 
@GeneralBakshi
 openly calling Subhas Chandra Bose #Hitler's close friend and ally in WW2  as ""#Indian na…"
2021-11-29 21:14:41,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 20:38:27,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 19:51:09,"“I have the support of the police, the support of the military, the support .. - via @pensignal #Writing #Writer… https://t.co/ELaxBDpzds"
2021-11-29 19:48:46,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 19:30:13,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 19:07:13,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 18:47:47,RT @Charles_Lister: More prosecutable evidence exists against #Assad than we had against #Hitler -- so the recent wave of regional re-engag…
2021-11-29 18:46:50,RT @beytribe: Will You Ever Recognize What You Have Lost? by @stsoflima https://t.co/rx6yW4MWWK in too deep. #Hitler will not be resurrecte…
2021-11-29 18:14:26,RT @HUMANBEINGONE: @SputnikInt @georgegalloway @ggmoats Was Robert Maxwell up to something before #GhislaineMaxwell met #Epstein? #Disney w…
2021-11-29 18:12:38,RT @HUMANBEINGONE: @SputnikInt @georgegalloway @ggmoats Was Robert Maxwell up to something before #GhislaineMaxwell met #Epstein? #Disney w…
2021-11-29 17:47:23,"Here is #RSS leader 
@GeneralBakshi
 openly calling Subhas Chandra Bose #Hitler's close friend and ally in WW2  as… https://t.co/TXDEyXnlgA"
2021-11-29 17:34:52,"@ANI #IndianAmerican #ParagAgrawal becomes CEO of @Twitter 👏👏
Now majority #Indians are sceptical about his name &amp;… https://t.co/vLnis4yQf4"
2021-11-29 17:31:28,RT @BandanaMrs: CITIZEN WANTS TO KNOW IS IT RULLING OF #HITLER #MUSSOLINI &amp; #DYRES GOING ON? WHY SHOWED #UNDEMOCRATIC WAY IN PASSING #FARMB…
